51.4585731,0.1326942,Unnamed,,,,,
51.4556626,0.1370522,Heathfield Road,,,,,
51.4557358,0.1370479,Unnamed,,,,,
51.4621379,0.1326193,Sheridan Road,,,,,
51.4629565,0.1328792,Woodlands Road,,,,,
51.4608751,0.1285066,Glynde Road,,,,,
51.46059,0.1283818,Unnamed,,,,,
51.4607303,0.1284456,Unnamed,,,,,
51.4606805,0.128765,Unnamed,,,,,
51.4602148,0.1428647,Unnamed,,,,,
51.4464689,0.1316177,Unnamed,,,,,
51.4466799,0.1310702,Arcadian Close,,,,,
51.4467446,0.1294992,Blendon Road,,,,,
51.4470494,0.1299977,Unnamed,,,,,
51.4566638,0.1327068,Standard Road,,,,,
51.456912,0.1327453,Unnamed,,,,,
51.4605536,0.1253606,Unnamed,,,,,
51.4604231,0.1252972,Unnamed,,,,,
51.4602728,0.1260495,Unnamed,,,,,
51.4602103,0.1251822,Unnamed,,,,,
51.4649325,0.1323229,Pickford Close,,,,,
51.4652831,0.1324421,Unnamed,,,,,
51.4587483,0.1425585,Unnamed,,,,,
51.4579911,0.1419924,Unnamed,,,,,
51.4587858,0.1423166,Unnamed,,,,,
51.4587166,0.1427632,Unnamed,,,,,
51.4585102,0.1432576,Unnamed,,,,,
51.4580926,0.1428523,Unnamed,,,,,
51.4586206,0.143478,Unnamed,,,,,
51.4585632,0.1434442,Graham Road,,,,,
51.458196,0.1373958,Unnamed,,,,,
51.4580788,0.1371025,Unnamed,,,,,
51.4577261,0.1370111,Broadway,,,,,
51.4581774,0.1375948,Unnamed,,,,,
51.4582337,0.1369294,Unnamed,,,,,
51.4609293,0.1266864,Brampton Road,,,,,
51.4608671,0.1266385,Brampton Road,,,,,
51.4491231,0.1373079,Arbuthnot Lane,,,,,
51.4486313,0.1380058,Unnamed,,,,,
51.4476319,0.123224,Beechway,,,,,
51.4474461,0.1233096,Beechway,,,,,
51.4470971,0.1237822,Beechway,,,,,
51.4471523,0.1323141,Arcadian Close,,,,,
51.447641,0.1354309,Unnamed,,,,,
51.4479624,0.1360286,Basing Drive,,,,,
51.4493457,0.1400649,Upton Close,,,,,
51.4496344,0.1400008,Unnamed,,,,,
